Day,WY,month,discharge_cfps,wy_date,E_day,r_day,dishcarge_cmps
18,2016,NOV,4.4,2016-11-18,NA,NA,0.12459412500479998
18,2016,DEC,2.6,2016-12-18,NA,NA,0.07362380113919999
18,2016,JAN,1.5,2016-01-18,NA,NA,0.04247526988799999
18,2016,FEB,6.1,2016-02-18,NA,NA,0.17273276421119993
18,2016,MAR,6.7,2016-03-18,NA,NA,0.18972287216639996
18,2016,APR,4.8,2016-04-18,NA,NA,0.13592086364159997
18,2016,MAY,0.9,2016-05-18,NA,NA,0.025485161932799993
18,2016,JUN,1.8,2016-06-18,NA,NA,0.050970323865599985
18,2016,JUL,0.81,2016-07-18,NA,NA,0.022936645739519996
18,2016,AUG,1.6,2016-08-18,NA,NA,0.0453069545472
18,2016,SEP,1.5,2016-09-18,NA,NA,0.04247526988799999
19,2016,OCT,1.7,2016-10-19,NA,NA,0.048138639206399984
19,2016,NOV,3.4,2016-11-19,NA,NA,0.09627727841279997
19,2016,DEC,2.4,2016-12-19,NA,NA,0.06796043182079999
19,2016,JAN,1.5,2016-01-19,NA,NA,0.04247526988799999
