Date,waterYear,tmean,precip_mm,precip_type,month,prism_snow_mm,prism_snow_mm_accum
2015-12-13,2016,-2.78,45.57,snow,12,45.57,4380.117
2015-12-14,2016,-5.48,555.9619999999999,snow,12,555.9619999999999,4936.079
2015-12-15,2016,-9.088,210.177,snow,12,210.177,5146.255999999999
2015-12-16,2016,-7.644,0,snow,12,0,5146.255999999999
2015-12-17,2016,-7.085,0,snow,12,0,5146.255999999999
2015-12-18,2016,-1.116,45.491,snow,12,45.491,5191.746999999999
2015-12-19,2016,3.406,78.85499999999999,rain,12,0,5191.746999999999
2015-12-20,2016,-1.581,154.17,snow,12,154.17,5345.9169999999995
2015-12-21,2016,-1.2,0,snow,12,0,5345.9169999999995
2015-12-22,2016,-1.944,1536.06,snow,12,1536.06,6881.977
2015-12-23,2016,-4.76,416.704,snow,12,416.704,7298.681
2015-12-24,2016,-5.361,269.98699999999997,snow,12,269.98699999999997,7568.668
2015-12-25,2016,-7.82,548.717,snow,12,548.717,8117.384999999999
2015-12-26,2016,-10.268,0,snow,12,0,8117.384999999999
2015-12-27,2016,-5.931,48.293000000000006,snow,12,48.293000000000006,8165.678
2015-12-28,2016,-5.066,2.022,snow,12,2.022,8167.7
2015-12-29,2016,-5.669,0.496,snow,12,0.496,8168.196
2015-12-30,2016,-6.308,63.921,snow,12,63.921,8232.117
2015-12-31,2016,-6.115,0,snow,12,0,8232.117
2016-01-01,2016,-5.054,0,snow,1,0,8232.117
2016-01-02,2016,-1.46,45.513,snow,1,45.513,8277.63
2016-01-03,2016,1.34,0,rain,1,0,8277.63
2016-01-04,2016,-0.374,204.20399999999998,snow,1,204.20399999999998,8481.833999999999
2016-01-05,2016,-0.85,581.787,snow,1,581.787,9063.621
2016-01-06,2016,-2.008,1071.06,snow,1,1071.06,10134.680999999999
2016-01-07,2016,-3.784,805.3169999999999,snow,1,805.3169999999999,10939.998
2016-01-08,2016,-5.833,237.507,snow,1,237.507,11177.505
2016-01-09,2016,-6.476,0,snow,1,0,11177.505
2016-01-10,2016,-7.996,0,snow,1,0,11177.505
2016-01-11,2016,-6.875,0,snow,1,0,11177.505
2016-01-12,2016,-2.341,0,snow,1,0,11177.505
2016-01-13,2016,-0.094,0,snow,1,0,11177.505
2016-01-14,2016,-3.752,0.626,snow,1,0.626,11178.131
2016-01-15,2016,-5.957,204.506,snow,1,204.506,11382.636999999999
2016-01-16,2016,-4.23,75.723,snow,1,75.723,11458.359999999999
2016-01-17,2016,-1.492,0,snow,1,0,11458.359999999999
2016-01-18,2016,0.273,0,rain,1,0,11458.359999999999
2016-01-19,2016,-0.691,288.92699999999996,snow,1,288.92699999999996,11747.287
2016-01-20,2016,-2.89,0,snow,1,0,11747.287
2016-01-21,2016,-2.416,0,snow,1,0,11747.287
2016-01-22,2016,2.377,0,rain,1,0,11747.287
2016-01-23,2016,3.501,0,rain,1,0,11747.287
2016-01-24,2016,-2.5,308.66,snow,1,308.66,12055.947
2016-01-25,2016,-5.588,0,snow,1,0,12055.947
2016-01-26,2016,-4.109,0,snow,1,0,12055.947
2016-01-27,2016,0.564,0,rain,1,0,12055.947
2016-01-28,2016,3.224,0,rain,1,0,12055.947
2016-01-29,2016,3.883,46.074,rain,1,0,12055.947
2016-01-30,2016,3.32,49.38399999999999,rain,1,0,12055.947
2016-01-31,2016,1.836,580.5980000000001,rain,1,0,12055.947
2016-02-01,2016,-6.773,1207.72,snow,2,1207.72,13263.667
2016-02-02,2016,-10.988,93.315,snow,2,93.315,13356.982
2016-02-03,2016,-11.459,0,snow,2,0,13356.982
2016-02-04,2016,-8.365,0,snow,2,0,13356.982
2016-02-05,2016,-5.195,0,snow,2,0,13356.982
2016-02-06,2016,-0.591,0,snow,2,0,13356.982
2016-02-07,2016,2.08,0,rain,2,0,13356.982
2016-02-08,2016,4.206,0,rain,2,0,13356.982
2016-02-09,2016,5.684,0,rain,2,0,13356.982
2016-02-10,2016,5.931,0,rain,2,0,13356.982
2016-02-11,2016,6.126,0,rain,2,0,13356.982
2016-02-12,2016,7.918,0,rain,2,0,13356.982
2016-02-13,2016,6.935,0,rain,2,0,13356.982
2016-02-14,2016,3.778,0,rain,2,0,13356.982
2016-02-15,2016,3.469,0,rain,2,0,13356.982
2016-02-16,2016,6.757,0,rain,2,0,13356.982
2016-02-17,2016,7.665,0,rain,2,0,13356.982
2016-02-18,2016,6.733,0,rain,2,0,13356.982
2016-02-19,2016,5.991,0,rain,2,0,13356.982
2016-02-20,2016,6.763,0,rain,2,0,13356.982
2016-02-21,2016,6.215,0,rain,2,0,13356.982
2016-02-22,2016,1.508,65.334,rain,2,0,13356.982
2016-02-23,2016,-3.751,0,snow,2,0,13356.982
2016-02-24,2016,-0.44,92.52499999999999,snow,2,92.52499999999999,13449.507
2016-02-25,2016,4.195,0,rain,2,0,13449.507
2016-02-26,2016,6.209,0,rain,2,0,13449.507
2016-02-27,2016,6.904,0,rain,2,0,13449.507
2016-02-28,2016,6.733,0,rain,2,0,13449.507
2016-02-29,2016,6.07,0,rain,2,0,13449.507
2016-03-01,2016,6.72,0,rain,3,0,13449.507
2016-03-02,2016,7.419,0,rain,3,0,13449.507
2016-03-03,2016,8.189,0,rain,3,0,13449.507
2016-03-04,2016,8.328,0,rain,3,0,13449.507
2016-03-05,2016,8.289,40.937,rain,3,0,13449.507
2016-03-06,2016,3.494,49.209,rain,3,0,13449.507
2016-03-07,2016,0.794,0,rain,3,0,13449.507
2016-03-08,2016,1.502,0,rain,3,0,13449.507
2016-03-09,2016,2.477,148.32800000000003,rain,3,0,13449.507
2016-03-10,2016,6.98,40.049,rain,3,0,13449.507
2016-03-11,2016,9.012,0,rain,3,0,13449.507
2016-03-12,2016,1.351,59.393,rain,3,0,13449.507
2016-03-13,2016,3.361,0,rain,3,0,13449.507
2016-03-14,2016,5.242,0,rain,3,0,13449.507
2016-03-15,2016,2.439,0,rain,3,0,13449.507
2016-03-16,2016,3.683,0,rain,3,0,13449.507
2016-03-17,2016,5.388,0,rain,3,0,13449.507
2016-03-18,2016,6.12,0,rain,3,0,13449.507
2016-03-19,2016,5.707,0,rain,3,0,13449.507
2016-03-20,2016,6.419,0,rain,3,0,13449.507
2016-03-21,2016,9.972,0,rain,3,0,13449.507
2016-03-22,2016,4.02,0,rain,3,0,13449.507
2016-03-23,2016,-0.757,0,snow,3,0,13449.507
2016-03-24,2016,2.083,0,rain,3,0,13449.507
2016-03-25,2016,3.672,0,rain,3,0,13449.507
2016-03-26,2016,-0.57,79.694,snow,3,79.694,13529.201
2016-03-27,2016,2.509,40.049,rain,3,0,13529.201
2016-03-28,2016,6.783,43.972,rain,3,0,13529.201
2016-03-29,2016,-0.6,482.384,snow,3,482.384,14011.585
2016-03-30,2016,-2.285,40.049,snow,3,40.049,14051.634
2016-03-31,2016,0.095,0,rain,3,0,14051.634
2016-04-01,2016,1.641,0,rain,4,0,0
2016-04-02,2016,3.899,0,rain,4,0,0
2016-04-03,2016,7.432,0,rain,4,0,0
2016-04-04,2016,9.564,0,rain,4,0,0
2016-04-05,2016,7.795,0,rain,4,0,0
2016-04-06,2016,7.74,0,rain,4,0,0
2016-04-07,2016,10.527,1.7149999999999999,rain,4,0,0
2016-04-08,2016,6.708,458.204,rain,4,0,0
2016-04-09,2016,7.256,0,rain,4,0,0
2016-04-10,2016,5.885,94.053,rain,4,0,0
2016-04-11,2016,5.527,0,rain,4,0,0
2016-04-12,2016,6.391,81.283,rain,4,0,0
2016-04-13,2016,8.677,0,rain,4,0,0
2016-04-14,2016,9.848,0,rain,4,0,0
2016-04-15,2016,3.851,652.3629999999999,rain,4,0,0
2016-04-16,2016,0.831,673.262,rain,4,0,0
2016-04-17,2016,1.406,100.085,rain,4,0,0
2016-04-18,2016,1.985,0,rain,4,0,0
2016-04-19,2016,4.796,0,rain,4,0,0
2016-04-20,2016,9.234,0,rain,4,0,0
2016-04-21,2016,11.616,0,rain,4,0,0
2016-04-22,2016,13.361,34.285000000000004,rain,4,0,0
2016-04-23,2016,8.444,0,rain,4,0,0
2016-04-24,2016,7.13,0,rain,4,0,0
2016-04-25,2016,4.376,0,rain,4,0,0
2016-04-26,2016,1.514,71.93,rain,4,0,0
2016-04-27,2016,5.056,144.313,rain,4,0,0
2016-04-28,2016,4.115,0,rain,4,0,0
2016-04-29,2016,2.157,238.74299999999997,rain,4,0,0
2016-04-30,2016,3.856,1117.1299999999999,rain,4,0,0
2016-05-01,2016,3.297,676.682,rain,5,0,0
2016-05-02,2016,3.829,87.031,rain,5,0,0
2016-05-03,2016,7.799,0,rain,5,0,0
2016-05-04,2016,12.169,0,rain,5,0,0
2016-05-05,2016,14.094,0,rain,5,0,0
2016-05-06,2016,9.624,0,rain,5,0,0
2016-05-07,2016,4.66,138.377,rain,5,0,0
2016-05-08,2016,5.196,4.4830000000000005,rain,5,0,0
2016-05-09,2016,10.012,0,rain,5,0,0
2016-05-10,2016,9.944,0,rain,5,0,0
2016-05-11,2016,8.743,0,rain,5,0,0
2016-05-12,2016,11.174,0,rain,5,0,0
2016-05-13,2016,15.071,0,rain,5,0,0
2016-05-14,2016,15.031,0,rain,5,0,0
2016-05-15,2016,12.827,0,rain,5,0,0
2016-05-16,2016,8.922,350.702,rain,5,0,0
2016-05-17,2016,7.94,462.687,rain,5,0,0
2016-05-18,2016,6.113,248.136,rain,5,0,0
2016-05-19,2016,8.954,0,rain,5,0,0
2016-05-20,2016,12.984,0,rain,5,0,0
2016-05-21,2016,12.455,0,rain,5,0,0
2016-05-22,2016,10.434,0,rain,5,0,0
2016-05-23,2016,10.77,0,rain,5,0,0
2016-05-24,2016,11.019,0,rain,5,0,0
2016-05-25,2016,10.729,0,rain,5,0,0
2016-05-26,2016,7.862,0,rain,5,0,0
2016-05-27,2016,9.41,0,rain,5,0,0
2016-05-28,2016,11.773,0,rain,5,0,0
2016-05-29,2016,14.332,0,rain,5,0,0
2016-05-30,2016,14.637,0,rain,5,0,0
2016-05-31,2016,15.261,0,rain,5,0,0
2016-06-01,2016,15.606,0,rain,6,0,0
2016-06-02,2016,17.218,33.849999999999994,rain,6,0,0
2016-06-03,2016,19.219,0,rain,6,0,0
2016-06-04,2016,20.577,0,rain,6,0,0
2016-06-05,2016,21.02,0,rain,6,0,0
2016-06-06,2016,21.153,0,rain,6,0,0
2016-06-07,2016,19.814,0,rain,6,0,0
2016-06-08,2016,19.827,0,rain,6,0,0
2016-06-09,2016,20.8,0,rain,6,0,0
2016-06-10,2016,20.696,0,rain,6,0,0
2016-06-11,2016,18.93,0,rain,6,0,0
2016-06-12,2016,18.722,0,rain,6,0,0
2016-06-13,2016,14.361,0,rain,6,0,0
2016-06-14,2016,15.613,0,rain,6,0,0
2016-06-15,2016,17.76,0,rain,6,0,0
2016-06-16,2016,17.103,0,rain,6,0,0
2016-06-17,2016,18.042,0,rain,6,0,0
2016-06-18,2016,20.791,0,rain,6,0,0
2016-06-19,2016,23.121,0,rain,6,0,0
2016-06-20,2016,24.615,0,rain,6,0,0
2016-06-21,2016,24.056,0,rain,6,0,0
2016-06-22,2016,23.771,0,rain,6,0,0
2016-06-23,2016,22.622,0,rain,6,0,0
2016-06-24,2016,20.934,0,rain,6,0,0
2016-06-25,2016,22.329,0,rain,6,0,0
2016-06-26,2016,21.609,0,rain,6,0,0
2016-06-27,2016,21.796,0.609,rain,6,0,0
2016-06-28,2016,21.342,0,rain,6,0,0
2016-06-29,2016,20.186,244.813,rain,6,0,0
2016-06-30,2016,16.866,310.23799999999994,rain,6,0,0
2016-07-01,2016,13.304,632.53,rain,7,0,0
2016-07-02,2016,15.099,42.99,rain,7,0,0
2016-07-03,2016,17.734,111.399,rain,7,0,0
2016-07-04,2016,19.287,0,rain,7,0,0
2016-07-05,2016,20.307,0,rain,7,0,0
2016-07-06,2016,20.649,0,rain,7,0,0
2016-07-07,2016,20.298,0,rain,7,0,0
2016-07-08,2016,20.533,0,rain,7,0,0
2016-07-09,2016,21.347,0,rain,7,0,0
2016-07-10,2016,21.192,0,rain,7,0,0
2016-07-11,2016,19.937,0,rain,7,0,0
2016-07-12,2016,20.111,0,rain,7,0,0
2016-07-13,2016,20.881,0,rain,7,0,0
2016-07-14,2016,21.583,0,rain,7,0,0
2016-07-15,2016,22.383,0,rain,7,0,0
2016-07-16,2016,21.885,45.955999999999996,rain,7,0,0
2016-07-17,2016,21.936,52.12500000000001,rain,7,0,0
2016-07-18,2016,20.96,310.381,rain,7,0,0
2016-07-19,2016,18.894,430.603,rain,7,0,0
2016-07-20,2016,18.491,809.1990000000001,rain,7,0,0
2016-07-21,2016,19.243,236.172,rain,7,0,0
2016-07-22,2016,20.572,144.26399999999998,rain,7,0,0
2016-07-23,2016,21.301,54.49,rain,7,0,0
2016-07-24,2016,21.643,89.55,rain,7,0,0
2016-07-25,2016,21.428,21.178,rain,7,0,0
2016-07-26,2016,20.486,0,rain,7,0,0
2016-07-27,2016,22.015,0,rain,7,0,0
2016-07-28,2016,23.34,47.744,rain,7,0,0
2016-07-29,2016,22.783,105.588,rain,7,0,0
2016-07-30,2016,21.772,3.68,rain,7,0,0
2016-07-31,2016,19.96,0,rain,7,0,0
2016-08-01,2016,19.264,825.224,rain,8,0,0
2016-08-02,2016,18.943,1067.42,rain,8,0,0
2016-08-03,2016,17.948,874.649,rain,8,0,0
2016-08-04,2016,17.2,207.437,rain,8,0,0
2016-08-05,2016,16.512,911.268,rain,8,0,0
2016-08-06,2016,16.638,0,rain,8,0,0
2016-08-07,2016,18.651,308.695,rain,8,0,0
2016-08-08,2016,20.227,63.921,rain,8,0,0
2016-08-09,2016,20.036,0,rain,8,0,0
2016-08-10,2016,18.926,0,rain,8,0,0
2016-08-11,2016,18.311,0,rain,8,0,0
2016-08-12,2016,18.778,0,rain,8,0,0
2016-08-13,2016,19.005,0,rain,8,0,0
2016-08-14,2016,18.702,1.7029999999999998,rain,8,0,0
2016-08-15,2016,19.777,0,rain,8,0,0
2016-08-16,2016,18.519,0,rain,8,0,0
2016-08-17,2016,17.802,161.172,rain,8,0,0
2016-08-18,2016,16.19,184.997,rain,8,0,0
2016-08-19,2016,15.928,8.692,rain,8,0,0
2016-08-20,2016,17.756,7.238,rain,8,0,0
2016-08-21,2016,16.63,251.377,rain,8,0,0
2016-08-22,2016,14.353,240.977,rain,8,0,0
2016-08-23,2016,12.985,860.115,rain,8,0,0
2016-08-24,2016,14.764,115.351,rain,8,0,0
2016-08-25,2016,14.719,227.401,rain,8,0,0
2016-08-26,2016,14.046,0.001,rain,8,0,0
2016-08-27,2016,12.926,105.149,rain,8,0,0
2016-08-28,2016,12.623,188.37,rain,8,0,0
2016-08-29,2016,14.689,0,rain,8,0,0
2016-08-30,2016,16.288,0,rain,8,0,0
2016-08-31,2016,16.905,40.012,rain,8,0,0
2016-09-01,2016,17.944,247.30200000000002,rain,9,0,0
2016-09-02,2016,16.981,163.748,rain,9,0,0
2016-09-03,2016,16.608,121.915,rain,9,0,0
2016-09-04,2016,16.676,0,rain,9,0,0
2016-09-05,2016,17.822,0,rain,9,0,0
2016-09-06,2016,18.115,39.617,rain,9,0,0
2016-09-07,2016,15.248,0,rain,9,0,0
2016-09-08,2016,17.022,0,rain,9,0,0
2016-09-09,2016,18.224,0,rain,9,0,0
2016-09-10,2016,18.468,0,rain,9,0,0
2016-09-11,2016,17.714,2.637,rain,9,0,0
2016-09-12,2016,14.018,140.016,rain,9,0,0
2016-09-13,2016,14.517,0,rain,9,0,0
2016-09-14,2016,13.989,0,rain,9,0,0
2016-09-15,2016,13.844,0,rain,9,0,0
2016-09-16,2016,14.004,0,rain,9,0,0
2016-09-17,2016,14.871,0,rain,9,0,0
2016-09-18,2016,15.859,0,rain,9,0,0
2016-09-19,2016,17.546,40.080999999999996,rain,9,0,0
2016-09-20,2016,15.426,316.757,rain,9,0,0
2016-09-21,2016,15.168,370.397,rain,9,0,0
2016-09-22,2016,16.075,63.535000000000004,rain,9,0,0
2016-09-23,2016,6.753,546.5169999999999,rain,9,0,0
2016-09-24,2016,7.439,0,rain,9,0,0
2016-09-25,2016,10.124,0,rain,9,0,0
2016-09-26,2016,11.738,0,rain,9,0,0
2016-09-27,2016,12.971,0.08600000000000001,rain,9,0,0
2016-09-28,2016,14.311,309.92599999999993,rain,9,0,0
2016-09-29,2016,10.191,865.875,rain,9,0,0
2016-09-30,2016,12.721,0,rain,9,0,0
2016-10-01,2017,12.323,0,rain,10,0,0
2016-10-02,2017,13.217,13.824,rain,10,0,0
2016-10-03,2017,7.248,0,rain,10,0,0
2016-10-04,2017,5.735,0,rain,10,0,0
2016-10-05,2017,7.973,0,rain,10,0,0
2016-10-06,2017,6.953,0,rain,10,0,0
2016-10-07,2017,8.584,0,rain,10,0,0
2016-10-08,2017,10.995,175.04299999999998,rain,10,0,0
2016-10-09,2017,9.419,628.399,rain,10,0,0
2016-10-10,2017,11.742,0,rain,10,0,0
2016-10-11,2017,13.42,0,rain,10,0,0
2016-10-12,2017,12.4,0,rain,10,0,0
2016-10-13,2017,12.582,0,rain,10,0,0
2016-10-14,2017,13.88,0,rain,10,0,0
2016-10-15,2017,14.395,39.336,rain,10,0,0
2016-10-16,2017,13.584,0,rain,10,0,0
2016-10-17,2017,12.93,0,rain,10,0,0
2016-10-18,2017,11.628,0,rain,10,0,0
2016-10-19,2017,7.341,0,rain,10,0,0
2016-10-20,2017,8.577,0,rain,10,0,0
2016-10-21,2017,11.97,0,rain,10,0,0
2016-10-22,2017,13.851,0,rain,10,0,0
2016-10-23,2017,13.19,0,rain,10,0,0
2016-10-24,2017,12.383,180.40200000000002,rain,10,0,0
2016-10-25,2017,9.894,228.77599999999998,rain,10,0,0
2016-10-26,2017,10.474,0,rain,10,0,0
2016-10-27,2017,13.581,39.336,rain,10,0,0
2016-10-28,2017,14.023,0,rain,10,0,0
2016-10-29,2017,12.576,0,rain,10,0,0
2016-10-30,2017,12.669,0,rain,10,0,0
2016-10-31,2017,11.452,0,rain,10,0,0
2016-11-01,2017,8.417,0,rain,11,0,0
2016-11-02,2017,8.432,0,rain,11,0,0
2016-11-03,2017,8.871,277.274,rain,11,0,0
2016-11-04,2017,6.284,542.702,rain,11,0,0
2016-11-05,2017,5.888,31.318,rain,11,0,0
2016-11-06,2017,7.481,0,rain,11,0,0
2016-11-07,2017,8.638,0,rain,11,0,0
2016-11-08,2017,8.564,0,rain,11,0,0
2016-11-09,2017,8.126,0,rain,11,0,0
2016-11-10,2017,7.543,0,rain,11,0,0
2016-11-11,2017,7.218,0,rain,11,0,0
2016-11-12,2017,6.67,0,rain,11,0,0
2016-11-13,2017,7.083,0,rain,11,0,0
2016-11-14,2017,8.9,0,rain,11,0,0
2016-11-15,2017,11.461,0,rain,11,0,0
2016-11-16,2017,8.97,0,rain,11,0,0
2016-11-17,2017,-1.176,0,snow,11,0,0
2016-11-18,2017,-0.858,0,snow,11,0,0
2016-11-19,2017,6.669,134.42700000000002,rain,11,0,0
2016-11-20,2017,8.404,125.84700000000001,rain,11,0,0
2016-11-21,2017,2.581,1569.62,rain,11,0,0
2016-11-22,2017,0.346,178.221,rain,11,0,0
2016-11-23,2017,1.307,0,rain,11,0,0
2016-11-24,2017,0.076,0,rain,11,0,0
2016-11-25,2017,2.109,0,rain,11,0,0
2016-11-26,2017,2.611,160.883,rain,11,0,0
2016-11-27,2017,-2.075,281.302,snow,11,281.302,281.302
2016-11-28,2017,-5.664,899.119,snow,11,899.119,1180.421
2016-11-29,2017,-6.63,60.053,snow,11,60.053,1240.4740000000002
2016-11-30,2017,-6.963,46.12200000000001,snow,11,46.12200000000001,1286.596
2016-12-01,2017,-3.589,0,snow,12,0,1286.596
2016-12-02,2017,-2.255,0,snow,12,0,1286.596
2016-12-03,2017,-1.517,46.12200000000001,snow,12,46.12200000000001,1332.718
2016-12-04,2017,0.802,0,rain,12,0,1332.718
2016-12-05,2017,1.823,0,rain,12,0,1332.718
2016-12-06,2017,-0.501,0,snow,12,0,1332.718
2016-12-07,2017,-4.867,0,snow,12,0,1332.718
2016-12-08,2017,-2.306,0,snow,12,0,1332.718
2016-12-09,2017,2.187,90.198,rain,12,0,1332.718
2016-12-10,2017,4.419,70.284,rain,12,0,1332.718
2016-12-11,2017,3.143,46.855,rain,12,0,1332.718
2016-12-12,2017,2.334,46.144,rain,12,0,1332.718
2016-12-13,2017,2.382,0,rain,12,0,1332.718
2016-12-14,2017,5.08,0,rain,12,0,1332.718
2016-12-15,2017,4.181,146.24299999999997,rain,12,0,1332.718
2016-12-16,2017,2.016,1273.97,rain,12,0,1332.718
2016-12-17,2017,-6.82,450.49099999999993,snow,12,450.49099999999993,1783.209
2016-12-18,2017,-7.819,0,snow,12,0,1783.209
2016-12-19,2017,-4.23,73.043,snow,12,73.043,1856.252
2016-12-20,2017,1.272,149.82000000000002,rain,12,0,1856.252
2016-12-21,2017,4.89,333.78499999999997,rain,12,0,1856.252
2016-12-22,2017,1.41,2461.13,rain,12,0,1856.252
2016-12-23,2017,0.435,356.59099999999995,rain,12,0,1856.252
2016-12-24,2017,0.061,211.789,rain,12,0,1856.252
2016-12-25,2017,-7.984,68.908,snow,12,68.908,1925.16
2016-12-26,2017,-5.23,63.168000000000006,snow,12,63.168000000000006,1988.328
2016-12-27,2017,0.577,0,rain,12,0,1988.328
2016-12-28,2017,1.62,0,rain,12,0,1988.328
2016-12-29,2017,2.329,47.322,rain,12,0,1988.328
2016-12-30,2017,1.615,240.755,rain,12,0,1988.328
2016-12-31,2017,-0.494,541.2760000000001,snow,12,541.2760000000001,2529.6040000000003
2017-01-01,2017,-0.799,306.75,snow,1,306.75,2836.3540000000003
2017-01-02,2017,-2.641,65.41400000000002,snow,1,65.41400000000002,2901.768
2017-01-03,2017,-2.277,0,snow,1,0,2901.768
2017-01-04,2017,-0.001,107.139,snow,1,107.139,3008.907
2017-01-05,2017,-2.509,1605.99,snow,1,1605.99,4614.897
2017-01-06,2017,-8.479,127.55199999999999,snow,1,127.55199999999999,4742.4490000000005
2017-01-07,2017,-5.557,0,snow,1,0,4742.4490000000005
2017-01-08,2017,1.802,155.425,rain,1,0,4742.4490000000005
2017-01-09,2017,2.532,446.556,rain,1,0,4742.4490000000005
2017-01-10,2017,1.026,0,rain,1,0,4742.4490000000005
2017-01-11,2017,1.687,0,rain,1,0,4742.4490000000005
2017-01-12,2017,0.818,0.004,rain,1,0,4742.4490000000005
2017-01-13,2017,1.979,153.055,rain,1,0,4742.4490000000005
2017-01-14,2017,3.282,499.082,rain,1,0,4742.4490000000005
2017-01-15,2017,0.562,23.537000000000003,rain,1,0,4742.4490000000005
2017-01-16,2017,-0.992,372.77299999999997,snow,1,372.77299999999997,5115.222
2017-01-17,2017,-0.647,0,snow,1,0,5115.222
2017-01-18,2017,-2.046,0,snow,1,0,5115.222
2017-01-19,2017,-2.945,818.5840000000001,snow,1,818.5840000000001,5933.8060000000005
2017-01-20,2017,-3.324,1182.5,snow,1,1182.5,7116.3060000000005
2017-01-21,2017,-5.493,1077.44,snow,1,1077.44,8193.746000000001
2017-01-22,2017,-5.733,468.264,snow,1,468.264,8662.01
2017-01-23,2017,-1.823,922.454,snow,1,922.454,9584.464
2017-01-24,2017,-7.086,369.54,snow,1,369.54,9954.004
2017-01-25,2017,-8.563,77.49600000000001,snow,1,77.49600000000001,10031.5
2017-01-26,2017,-9.949,0,snow,1,0,10031.5
2017-01-27,2017,-9.435,0,snow,1,0,10031.5
2017-01-28,2017,-3.191,0,snow,1,0,10031.5
2017-01-29,2017,0.498,0,rain,1,0,10031.5
2017-01-30,2017,2.302,0,rain,1,0,10031.5
2017-01-31,2017,2.847,45.786,rain,1,0,10031.5
2017-02-01,2017,3.915,0,rain,2,0,10031.5
2017-02-02,2017,2.491,0,rain,2,0,10031.5
2017-02-03,2017,3.058,45.786,rain,2,0,10031.5
2017-02-04,2017,3.32,0,rain,2,0,10031.5
2017-02-05,2017,4.354,0,rain,2,0,10031.5
2017-02-06,2017,1.509,377.889,rain,2,0,10031.5
2017-02-07,2017,1.838,0,rain,2,0,10031.5
2017-02-08,2017,6.011,0,rain,2,0,10031.5
2017-02-09,2017,7.927,45.786,rain,2,0,10031.5
2017-02-10,2017,9.594,0,rain,2,0,10031.5
2017-02-11,2017,6.626,0,rain,2,0,10031.5
2017-02-12,2017,2.809,49.929,rain,2,0,10031.5
2017-02-13,2017,0.925,566.2080000000001,rain,2,0,10031.5
2017-02-14,2017,1.075,0,rain,2,0,10031.5
2017-02-15,2017,2.127,0,rain,2,0,10031.5
2017-02-16,2017,2.941,203.42700000000002,rain,2,0,10031.5
2017-02-17,2017,2.404,0.003,rain,2,0,10031.5
2017-02-18,2017,4.045,10.261,rain,2,0,10031.5
2017-02-19,2017,0.537,464.782,rain,2,0,10031.5
2017-02-20,2017,2.753,0,rain,2,0,10031.5
2017-02-21,2017,6.322,0,rain,2,0,10031.5
2017-02-22,2017,4.81,1.4189999999999998,rain,2,0,10031.5
2017-02-23,2017,-3.561,0,snow,2,0,10031.5
2017-02-24,2017,-5.669,0,snow,2,0,10031.5
2017-02-25,2017,-4.423,0.42900000000000005,snow,2,0.42900000000000005,10031.929
2017-02-26,2017,-3.045,76.762,snow,2,76.762,10108.691
2017-02-27,2017,-1.013,1529.21,snow,2,1529.21,11637.901
2017-02-28,2017,-5.07,1803.86,snow,2,1803.86,13441.761
2017-03-01,2017,-5.252,0,snow,3,0,13441.761
2017-03-02,2017,-1.208,0,snow,3,0,13441.761
2017-03-03,2017,3.159,0,rain,3,0,13441.761
2017-03-04,2017,5.646,0,rain,3,0,13441.761
2017-03-05,2017,2.729,0.761,rain,3,0,13441.761
2017-03-06,2017,-3.518,0,snow,3,0,13441.761
2017-03-07,2017,0.088,0,rain,3,0,13441.761
2017-03-08,2017,6.484,0,rain,3,0,13441.761
2017-03-09,2017,8.068,76.362,rain,3,0,13441.761
2017-03-10,2017,8.981,38.668000000000006,rain,3,0,13441.761
2017-03-11,2017,9.108,61.202000000000005,rain,3,0,13441.761
2017-03-12,2017,8.393,0,rain,3,0,13441.761
2017-03-13,2017,7.841,0,rain,3,0,13441.761
2017-03-14,2017,10.23,0,rain,3,0,13441.761
2017-03-15,2017,11.038,38.668000000000006,rain,3,0,13441.761
2017-03-16,2017,10.367,0,rain,3,0,13441.761
2017-03-17,2017,11.813,0,rain,3,0,13441.761
2017-03-18,2017,12.017,0,rain,3,0,13441.761
2017-03-19,2017,11.395,0,rain,3,0,13441.761
2017-03-20,2017,11.273,0,rain,3,0,13441.761
2017-03-21,2017,11.625,0,rain,3,0,13441.761
2017-03-22,2017,9.522,113.612,rain,3,0,13441.761
2017-03-23,2017,1.713,652.038,rain,3,0,13441.761
2017-03-24,2017,4.122,0,rain,3,0,13441.761
2017-03-25,2017,5.503,457.407,rain,3,0,13441.761
2017-03-26,2017,3.96,61.223000000000006,rain,3,0,13441.761
2017-03-27,2017,4.467,256.638,rain,3,0,13441.761
2017-03-28,2017,2.419,71.895,rain,3,0,13441.761
2017-03-29,2017,5.379,0,rain,3,0,13441.761
2017-03-30,2017,7.48,67.62299999999999,rain,3,0,13441.761
2017-03-31,2017,-0.516,624.75,snow,3,624.75,14066.511
2017-04-01,2017,0.463,336.074,rain,4,0,0
2017-04-02,2017,4.323,94.82199999999999,rain,4,0,0
2017-04-03,2017,2.233,1033.1599999999999,rain,4,0,0
2017-04-04,2017,-0.246,57.266000000000005,snow,4,57.266000000000005,0
2017-04-05,2017,2.773,34.773,rain,4,0,0
2017-04-06,2017,7.921,34.46,rain,4,0,0
2017-04-07,2017,10.535,0,rain,4,0,0
2017-04-08,2017,8.888,0,rain,4,0,0
2017-04-09,2017,3.09,0,rain,4,0,0
2017-04-10,2017,4.132,0,rain,4,0,0
2017-04-11,2017,7.961,0,rain,4,0,0
