Date,waterYear,ppt,tmean,freeze,precip_type,prism_snow_mm,month,prism_snow_mm_accum
1998-03-18,1998,0,-6.475,1,snow,0,3,297.112
1998-03-19,1998,0,-1.177,1,snow,0,3,297.112
1998-03-20,1998,0,1.074,0,rain,0,3,297.112
1998-03-21,1998,0,3.944,0,rain,0,3,297.112
1998-03-22,1998,0,6.984,0,rain,0,3,297.112
1998-03-23,1998,0,8.649,0,rain,0,3,297.112
1998-03-24,1998,0,9.052,0,rain,0,3,297.112
1998-03-25,1998,0.099,7.415,0,rain,0,3,297.112
1998-03-26,1998,12.941,0.873,0,rain,0,3,297.112
1998-03-27,1998,1.9,0.172,0,rain,0,3,297.112
1998-03-28,1998,31.218,-3.123,1,snow,31.218,3,328.33
1998-03-29,1998,0.829,-7.465,1,snow,0.829,3,329.159
1998-03-30,1998,0.911,-6.38,1,snow,0.911,3,330.07
1998-03-31,1998,0,-1.342,1,snow,0,3,330.07
1998-04-01,1998,2.984,0.593,0,rain,0,4,0
1998-04-02,1998,0,-3.541,1,snow,0,4,0
1998-04-03,1998,0,1.273,0,rain,0,4,0
1998-04-04,1998,0,2.416,0,rain,0,4,0
1998-04-05,1998,0.023,0.733,0,rain,0,4,0
1998-04-06,1998,16.749,-0.446,1,snow,16.749,4,0
1998-04-07,1998,0,-2.007,1,snow,0,4,0
1998-04-08,1998,0,-1.609,1,snow,0,4,0
1998-04-09,1998,0,1.206,0,rain,0,4,0
1998-04-10,1998,0,5.695,0,rain,0,4,0
1998-04-11,1998,0,7.35,0,rain,0,4,0
1998-04-12,1998,15.135,0.323,0,rain,0,4,0
1998-04-13,1998,0,0.949,0,rain,0,4,0
1998-04-14,1998,0.021,-0.334,1,snow,0.021,4,0
1998-04-15,1998,0.021,-2.993,1,snow,0.021,4,0
1998-04-16,1998,3.384,-4.402,1,snow,3.384,4,0
1998-04-17,1998,0,-1.217,1,snow,0,4,0
1998-04-18,1998,0,-0.078,1,snow,0,4,0
1998-04-19,1998,0,2.756,0,rain,0,4,0
1998-04-20,1998,0,4.475,0,rain,0,4,0
1998-04-21,1998,0,6.298,0,rain,0,4,0
1998-04-22,1998,0,8.844,0,rain,0,4,0
1998-04-23,1998,0,10.892,0,rain,0,4,0
1998-04-24,1998,0,7.19,0,rain,0,4,0
1998-04-25,1998,2.626,4.256,0,rain,0,4,0
1998-04-26,1998,36.242,2.708,0,rain,0,4,0
1998-04-27,1998,0,3.186,0,rain,0,4,0
1998-04-28,1998,12.776,4.461,0,rain,0,4,0
1998-04-29,1998,0,6.319,0,rain,0,4,0
1998-04-30,1998,0,9.032,0,rain,0,4,0
1998-05-01,1998,0,9.403,0,rain,0,5,0
1998-05-02,1998,0,10.715,0,rain,0,5,0
1998-05-03,1998,0,10.056,0,rain,0,5,0
1998-05-04,1998,0,8.346,0,rain,0,5,0
1998-05-05,1998,0,6.851,0,rain,0,5,0
1998-05-06,1998,0,5.28,0,rain,0,5,0
1998-05-07,1998,0,6.265,0,rain,0,5,0
1998-05-08,1998,0,6.085,0,rain,0,5,0
1998-05-09,1998,0,8.058,0,rain,0,5,0
1998-05-10,1998,0,8.848,0,rain,0,5,0
1998-05-11,1998,0,6.991,0,rain,0,5,0
1998-05-12,1998,0,8.52,0,rain,0,5,0
1998-05-13,1998,0,7.153,0,rain,0,5,0
1998-05-14,1998,0,2.442,0,rain,0,5,0
1998-05-15,1998,0,5.005,0,rain,0,5,0
1998-05-16,1998,0,10.322,0,rain,0,5,0
1998-05-17,1998,0,12.469,0,rain,0,5,0
1998-05-18,1998,0,13.867,0,rain,0,5,0
1998-05-19,1998,0,13.374,0,rain,0,5,0
1998-05-20,1998,0,11.647,0,rain,0,5,0
1998-05-21,1998,0,9.932,0,rain,0,5,0
1998-05-22,1998,0,7.99,0,rain,0,5,0
1998-05-23,1998,0,8.889,0,rain,0,5,0
1998-05-24,1998,0,10.978,0,rain,0,5,0
1998-05-25,1998,0,12.096,0,rain,0,5,0
1998-05-26,1998,0,12.231,0,rain,0,5,0
1998-05-27,1998,0,11.95,0,rain,0,5,0
1998-05-28,1998,0,14.043,0,rain,0,5,0
1998-05-29,1998,0,14.694,0,rain,0,5,0
1998-05-30,1998,0,13.728,0,rain,0,5,0
1998-05-31,1998,0,14.392,0,rain,0,5,0
1998-06-01,1998,0,16.572,0,rain,0,6,0
1998-06-02,1998,0,16.458,0,rain,0,6,0
1998-06-03,1998,0,12.91,0,rain,0,6,0
1998-06-04,1998,0,6.891,0,rain,0,6,0
1998-06-05,1998,0,8.195,0,rain,0,6,0
1998-06-06,1998,0,12.298,0,rain,0,6,0
1998-06-07,1998,0,10.785,0,rain,0,6,0
1998-06-08,1998,0,8.794,0,rain,0,6,0
1998-06-09,1998,0,10.349,0,rain,0,6,0
1998-06-10,1998,0,9.603,0,rain,0,6,0
1998-06-11,1998,0,9.674,0,rain,0,6,0
1998-06-12,1998,0,12.346,0,rain,0,6,0
1998-06-13,1998,0,10.996,0,rain,0,6,0
1998-06-14,1998,0,11.429,0,rain,0,6,0
1998-06-15,1998,0,10.988,0,rain,0,6,0
1998-06-16,1998,2.47,14.335,0,rain,0,6,0
1998-06-17,1998,0,7.998,0,rain,0,6,0
1998-06-18,1998,0,10.823,0,rain,0,6,0
1998-06-19,1998,0,15.765,0,rain,0,6,0
1998-06-20,1998,0,16.096,0,rain,0,6,0
1998-06-21,1998,0,16.307,0,rain,0,6,0
1998-06-22,1998,0,15.969,0,rain,0,6,0
1998-06-23,1998,0,15.541,0,rain,0,6,0
1998-06-24,1998,0,15.709,0,rain,0,6,0
1998-06-25,1998,0,16.907,0,rain,0,6,0
1998-06-26,1998,0,17.229,0,rain,0,6,0
1998-06-27,1998,0,19.036,0,rain,0,6,0
1998-06-28,1998,0,20.814,0,rain,0,6,0
1998-06-29,1998,0,21.831,0,rain,0,6,0
1998-06-30,1998,0,21.46,0,rain,0,6,0
1998-07-01,1998,0,20.539,0,rain,0,7,0
1998-07-02,1998,0,19.769,0,rain,0,7,0
1998-07-03,1998,0,19.178,0,rain,0,7,0
1998-07-04,1998,0.003,18.626,0,rain,0,7,0
1998-07-05,1998,2.121,18.711,0,rain,0,7,0
1998-07-06,1998,11.197,17.932,0,rain,0,7,0
1998-07-07,1998,22.399,15.399,0,rain,0,7,0
1998-07-08,1998,10.592,15.729,0,rain,0,7,0
1998-07-09,1998,4.491,15.2,0,rain,0,7,0
1998-07-10,1998,0,17.321,0,rain,0,7,0
1998-07-11,1998,0,19.828,0,rain,0,7,0
1998-07-12,1998,0,19.91,0,rain,0,7,0
1998-07-13,1998,0,20.459,0,rain,0,7,0
1998-07-14,1998,0,20.537,0,rain,0,7,0
1998-07-15,1998,0,21.623,0,rain,0,7,0
1998-07-16,1998,0,20.234,0,rain,0,7,0
1998-07-17,1998,0,19.605,0,rain,0,7,0
1998-07-18,1998,0,20.48,0,rain,0,7,0
1998-07-19,1998,0,21.063,0,rain,0,7,0
1998-07-20,1998,0,21.151,0,rain,0,7,0
1998-07-21,1998,19.451,19.793,0,rain,0,7,0
1998-07-22,1998,73.964,18.798,0,rain,0,7,0
1998-07-23,1998,3.076,16.941,0,rain,0,7,0
1998-07-24,1998,3.348,15.615,0,rain,0,7,0
1998-07-25,1998,0.25,16.739,0,rain,0,7,0
1998-07-26,1998,5.413,17.071,0,rain,0,7,0
1998-07-27,1998,4.287,16.539,0,rain,0,7,0
1998-07-28,1998,0.397,16.279,0,rain,0,7,0
1998-07-29,1998,0,17.831,0,rain,0,7,0
1998-07-30,1998,0,18.343,0,rain,0,7,0
1998-07-31,1998,7.724,16.928,0,rain,0,7,0
1998-08-01,1998,0,15.69,0,rain,0,8,0
1998-08-02,1998,0,16.656,0,rain,0,8,0
1998-08-03,1998,0,17.061,0,rain,0,8,0
1998-08-04,1998,0.553,16.662,0,rain,0,8,0
1998-08-05,1998,0,15.611,0,rain,0,8,0
1998-08-06,1998,0,17.877,0,rain,0,8,0
1998-08-07,1998,0,19.712,0,rain,0,8,0
1998-08-08,1998,0,19.509,0,rain,0,8,0
1998-08-09,1998,0,18.699,0,rain,0,8,0
1998-08-10,1998,0,17.084,0,rain,0,8,0
1998-08-11,1998,0,17.032,0,rain,0,8,0
1998-08-12,1998,0,17.522,0,rain,0,8,0
1998-08-13,1998,0,16.727,0,rain,0,8,0
1998-08-14,1998,0,17.216,0,rain,0,8,0
1998-08-15,1998,0,18.022,0,rain,0,8,0
1998-08-16,1998,0,18.203,0,rain,0,8,0
1998-08-17,1998,0,18.398,0,rain,0,8,0
1998-08-18,1998,0,16.139,0,rain,0,8,0
1998-08-19,1998,2.459,17.093,0,rain,0,8,0
1998-08-20,1998,9.24,17.848,0,rain,0,8,0
1998-08-21,1998,0,15.29,0,rain,0,8,0
1998-08-22,1998,0.003,17.554,0,rain,0,8,0
1998-08-23,1998,0.001,19.472,0,rain,0,8,0
1998-08-24,1998,1.645,18.909,0,rain,0,8,0
1998-08-25,1998,0.001,16.745,0,rain,0,8,0
1998-08-26,1998,0,17.559,0,rain,0,8,0
1998-08-27,1998,0,18.779,0,rain,0,8,0
1998-08-28,1998,0,18.811,0,rain,0,8,0
1998-08-29,1998,0,18.642,0,rain,0,8,0
1998-08-30,1998,0,19.793,0,rain,0,8,0
1998-08-31,1998,15.796,17.06,0,rain,0,8,0
1998-09-01,1998,18.209,14.552,0,rain,0,9,0
1998-09-02,1998,0,15.877,0,rain,0,9,0
1998-09-03,1998,0,17.945,0,rain,0,9,0
1998-09-04,1998,1.506,17.467,0,rain,0,9,0
1998-09-05,1998,0.001,17.583,0,rain,0,9,0
1998-09-06,1998,0,17.444,0,rain,0,9,0
1998-09-07,1998,0,18.125,0,rain,0,9,0
1998-09-08,1998,0,18.156,0,rain,0,9,0
1998-09-09,1998,0,17.236,0,rain,0,9,0
1998-09-10,1998,0.89,15.851,0,rain,0,9,0
1998-09-11,1998,6.619,15.707,0,rain,0,9,0
1998-09-12,1998,3.347,14.696,0,rain,0,9,0
1998-09-13,1998,0,14.227,0,rain,0,9,0
1998-09-14,1998,0,14.591,0,rain,0,9,0
1998-09-15,1998,0,15.239,0,rain,0,9,0
1998-09-16,1998,0,14.394,0,rain,0,9,0
1998-09-17,1998,0,15.507,0,rain,0,9,0
1998-09-18,1998,0,16.475,0,rain,0,9,0
1998-09-19,1998,0,14.772,0,rain,0,9,0
1998-09-20,1998,0,14.339,0,rain,0,9,0
1998-09-21,1998,0,12.148,0,rain,0,9,0
1998-09-22,1998,0,11.668,0,rain,0,9,0
1998-09-23,1998,0,13.937,0,rain,0,9,0
1998-09-24,1998,0,15.103,0,rain,0,9,0
1998-09-25,1998,0,12.882,0,rain,0,9,0
1998-09-26,1998,0,11.759,0,rain,0,9,0
1998-09-27,1998,0,13.874,0,rain,0,9,0
1998-09-28,1998,0.002,15.606,0,rain,0,9,0
1998-09-29,1998,3.937,15.09,0,rain,0,9,0
1998-09-30,1998,0,13.649,0,rain,0,9,0
1998-10-01,1999,0,8.716,0,rain,0,10,0
1998-10-02,1999,0,9.584,0,rain,0,10,0
1998-10-03,1999,6.312,9.196,0,rain,0,10,0
1998-10-04,1999,0,2.511,0,rain,0,10,0
1998-10-05,1999,0,1.814,0,rain,0,10,0
1998-10-06,1999,0,5.371,0,rain,0,10,0
1998-10-07,1999,0,10.197,0,rain,0,10,0
1998-10-08,1999,0,12.064,0,rain,0,10,0
1998-10-09,1999,0,12.216,0,rain,0,10,0
1998-10-10,1999,0,10.171,0,rain,0,10,0
1998-10-11,1999,0,10.415,0,rain,0,10,0
1998-10-12,1999,0,12.694,0,rain,0,10,0
1998-10-13,1999,0,13.386,0,rain,0,10,0
1998-10-14,1999,0,12.368,0,rain,0,10,0
1998-10-15,1999,2.191,8.282,0,rain,0,10,0
1998-10-16,1999,3.71,-1.05,1,snow,3.71,10,0
1998-10-17,1999,0,0.788,0,rain,0,10,0
1998-10-18,1999,0,5.27,0,rain,0,10,0
1998-10-19,1999,5.175,8.436,0,rain,0,10,0
1998-10-20,1999,2.414,7.824,0,rain,0,10,0
1998-10-21,1999,22.896,4.64,0,rain,0,10,0
1998-10-22,1999,10.939,6.274,0,rain,0,10,0
1998-10-23,1999,0,5.355,0,rain,0,10,0
1998-10-24,1999,12.233,5.814,0,rain,0,10,0
1998-10-25,1999,22.374,6.392,0,rain,0,10,0
1998-10-26,1999,4.676,4.698,0,rain,0,10,0
1998-10-27,1999,15.914,2.825,0,rain,0,10,0
1998-10-28,1999,0,2.429,0,rain,0,10,0
1998-10-29,1999,0,3.521,0,rain,0,10,0
1998-10-30,1999,10.544,4.629,0,rain,0,10,0
1998-10-31,1999,9.465,2.364,0,rain,0,10,0
1998-11-01,1999,5.923,3.402,0,rain,0,11,3.71
1998-11-02,1999,0,0.629,0,rain,0,11,3.71
1998-11-03,1999,0,-0.278,1,snow,0,11,3.71
1998-11-04,1999,0,-0.282,1,snow,0,11,3.71
1998-11-05,1999,0,-0.613,1,snow,0,11,3.71
1998-11-06,1999,20.247,-0.414,1,snow,20.247,11,23.957
1998-11-07,1999,12.658,-2.774,1,snow,12.658,11,36.615
1998-11-08,1999,46.785,-2.042,1,snow,46.785,11,83.39999999999999
1998-11-09,1999,1.599,-7.146,1,snow,1.599,11,84.999
1998-11-10,1999,0,-7.32,1,snow,0,11,84.999
1998-11-11,1999,3.736,-4.624,1,snow,3.736,11,88.735
1998-11-12,1999,0,1.442,0,rain,0,11,88.735
1998-11-13,1999,0,3.452,0,rain,0,11,88.735
1998-11-14,1999,0,6.757,0,rain,0,11,88.735
1998-11-15,1999,0,6.022,0,rain,0,11,88.735
1998-11-16,1999,0,6.263,0,rain,0,11,88.735
1998-11-17,1999,0,3.063,0,rain,0,11,88.735
1998-11-18,1999,0,0.006,0,rain,0,11,88.735
1998-11-19,1999,0,-2.665,1,snow,0,11,88.735
1998-11-20,1999,0,-1.024,1,snow,0,11,88.735
1998-11-21,1999,0,2.611,0,rain,0,11,88.735
1998-11-22,1999,0,4.996,0,rain,0,11,88.735
1998-11-23,1999,0,4.98,0,rain,0,11,88.735
1998-11-24,1999,0,3.479,0,rain,0,11,88.735
1998-11-25,1999,0,4.49,0,rain,0,11,88.735
1998-11-26,1999,0,7.984,0,rain,0,11,88.735
1998-11-27,1999,0,7.209,0,rain,0,11,88.735
1998-11-28,1999,6.773,3.221,0,rain,0,11,88.735
1998-11-29,1999,0,-1.498,1,snow,0,11,88.735
1998-11-30,1999,0,2.629,0,rain,0,11,88.735
1998-12-01,1999,0,5.815,0,rain,0,12,88.735
1998-12-02,1999,0,4.165,0,rain,0,12,88.735
1998-12-03,1999,0,4.817,0,rain,0,12,88.735
1998-12-04,1999,4.302,0.535,0,rain,0,12,88.735
1998-12-05,1999,3.957,-7.733,1,snow,3.957,12,92.692
1998-12-06,1999,2.291,-11.139,1,snow,2.291,12,94.98299999999999
1998-12-07,1999,0,-10.72,1,snow,0,12,94.98299999999999
1998-12-08,1999,0,-6.435,1,snow,0,12,94.98299999999999
1998-12-09,1999,2.222,-8.607,1,snow,2.222,12,97.205
1998-12-10,1999,0,-7.192,1,snow,0,12,97.205
1998-12-11,1999,0,-2.292,1,snow,0,12,97.205
1998-12-12,1999,0,0.667,0,rain,0,12,97.205
1998-12-13,1999,0,3.109,0,rain,0,12,97.205
1998-12-14,1999,0,1.856,0,rain,0,12,97.205
1998-12-15,1999,0,3.336,0,rain,0,12,97.205
1998-12-16,1999,0,4.915,0,rain,0,12,97.205
1998-12-17,1999,0,4.557,0,rain,0,12,97.205
1998-12-18,1999,0,1.767,0,rain,0,12,97.205
1998-12-19,1999,0,-1.409,1,snow,0,12,97.205
1998-12-20,1999,3.537,-5.084,1,snow,3.537,12,100.74199999999999
1998-12-21,1999,0,-12.179,1,snow,0,12,100.74199999999999
1998-12-22,1999,0,-9.336,1,snow,0,12,100.74199999999999
1998-12-23,1999,0,-8.111,1,snow,0,12,100.74199999999999
1998-12-24,1999,0,-6.613,1,snow,0,12,100.74199999999999
1998-12-25,1999,0,-4.046,1,snow,0,12,100.74199999999999
1998-12-26,1999,0,-0.762,1,snow,0,12,100.74199999999999
1998-12-27,1999,0,-1.995,1,snow,0,12,100.74199999999999
1998-12-28,1999,0,0.196,0,rain,0,12,100.74199999999999
1998-12-29,1999,0,3.242,0,rain,0,12,100.74199999999999
1998-12-30,1999,0,3.38,0,rain,0,12,100.74199999999999
1998-12-31,1999,0,0.38,0,rain,0,12,100.74199999999999
1999-01-01,1999,0,-2.239,1,snow,0,1,100.74199999999999
1999-01-02,1999,0,-4.19,1,snow,0,1,100.74199999999999
1999-01-03,1999,0,-7.015,1,snow,0,1,100.74199999999999
1999-01-04,1999,0,-4.455,1,snow,0,1,100.74199999999999
1999-01-05,1999,0,0.077,0,rain,0,1,100.74199999999999
1999-01-06,1999,0,1.987,0,rain,0,1,100.74199999999999
1999-01-07,1999,0,0.531,0,rain,0,1,100.74199999999999
1999-01-08,1999,0,-2.869,1,snow,0,1,100.74199999999999
1999-01-09,1999,0,-1.106,1,snow,0,1,100.74199999999999
1999-01-10,1999,0,0.797,0,rain,0,1,100.74199999999999
1999-01-11,1999,0,3.15,0,rain,0,1,100.74199999999999
1999-01-12,1999,0,-0.802,1,snow,0,1,100.74199999999999
1999-01-13,1999,0,-1.587,1,snow,0,1,100.74199999999999
1999-01-14,1999,0,-0.025,1,snow,0,1,100.74199999999999
1999-01-15,1999,0,1.499,0,rain,0,1,100.74199999999999
1999-01-16,1999,0,-2.739,1,snow,0,1,100.74199999999999
1999-01-17,1999,0,-0.715,1,snow,0,1,100.74199999999999
1999-01-18,1999,0,2.235,0,rain,0,1,100.74199999999999
1999-01-19,1999,0.319,0.879,0,rain,0,1,100.74199999999999
1999-01-20,1999,21.093,-1.148,1,snow,21.093,1,121.835
1999-01-21,1999,0,-6.569,1,snow,0,1,121.835
1999-01-22,1999,0,-5.13,1,snow,0,1,121.835
1999-01-23,1999,0,-1.623,1,snow,0,1,121.835
1999-01-24,1999,0,2.278,0,rain,0,1,121.835
1999-01-25,1999,0.373,3.717,0,rain,0,1,121.835
1999-01-26,1999,0,-4.356,1,snow,0,1,121.835
1999-01-27,1999,0,-6.865,1,snow,0,1,121.835
1999-01-28,1999,0,-4.545,1,snow,0,1,121.835
1999-01-29,1999,0,-2.572,1,snow,0,1,121.835
1999-01-30,1999,0,-1.25,1,snow,0,1,121.835
1999-01-31,1999,0,-0.133,1,snow,0,1,121.835
1999-02-01,1999,0,-4.646,1,snow,0,2,121.835
1999-02-02,1999,0,-2.979,1,snow,0,2,121.835
1999-02-03,1999,0,1.615,0,rain,0,2,121.835
1999-02-04,1999,7.409,0.907,0,rain,0,2,121.835
1999-02-05,1999,0.243,-1.527,1,snow,0.243,2,122.07799999999999
1999-02-06,1999,0,-3.193,1,snow,0,2,122.07799999999999
1999-02-07,1999,0,1.599,0,rain,0,2,122.07799999999999
1999-02-08,1999,0,1.379,0,rain,0,2,122.07799999999999
1999-02-09,1999,0,2.813,0,rain,0,2,122.07799999999999
1999-02-10,1999,1.381,-7.668,1,snow,1.381,2,123.45899999999999
1999-02-11,1999,0,-10.196,1,snow,0,2,123.45899999999999
1999-02-12,1999,0,0.011,0,rain,0,2,123.45899999999999
1999-02-13,1999,0,4.628,0,rain,0,2,123.45899999999999
1999-02-14,1999,0,1.631,0,rain,0,2,123.45899999999999
1999-02-15,1999,0,-2.123,1,snow,0,2,123.45899999999999
1999-02-16,1999,0,-1.448,1,snow,0,2,123.45899999999999
1999-02-17,1999,0,-0.125,1,snow,0,2,123.45899999999999
1999-02-18,1999,0,-0.722,1,snow,0,2,123.45899999999999
1999-02-19,1999,0,0.299,0,rain,0,2,123.45899999999999
1999-02-20,1999,0,-0.797,1,snow,0,2,123.45899999999999
1999-02-21,1999,0,0.952,0,rain,0,2,123.45899999999999
1999-02-22,1999,0,-6.336,1,snow,0,2,123.45899999999999
1999-02-23,1999,0,-0.751,1,snow,0,2,123.45899999999999
1999-02-24,1999,0,2.865,0,rain,0,2,123.45899999999999
1999-02-25,1999,0,3.108,0,rain,0,2,123.45899999999999
1999-02-26,1999,0,0.63,0,rain,0,2,123.45899999999999
1999-02-27,1999,0,1.695,0,rain,0,2,123.45899999999999
1999-02-28,1999,0,3.72,0,rain,0,2,123.45899999999999
1999-03-01,1999,0,4.897,0,rain,0,3,123.45899999999999
1999-03-02,1999,0,2.099,0,rain,0,3,123.45899999999999
1999-03-03,1999,0,3.7,0,rain,0,3,123.45899999999999
1999-03-04,1999,0,2.377,0,rain,0,3,123.45899999999999
1999-03-05,1999,0,-1.652,1,snow,0,3,123.45899999999999
1999-03-06,1999,0,1.264,0,rain,0,3,123.45899999999999
1999-03-07,1999,0.169,0.447,0,rain,0,3,123.45899999999999
1999-03-08,1999,0,-1.755,1,snow,0,3,123.45899999999999
1999-03-09,1999,0,0.062,0,rain,0,3,123.45899999999999
1999-03-10,1999,0,-0.124,1,snow,0,3,123.45899999999999
1999-03-11,1999,4.103,0.372,0,rain,0,3,123.45899999999999
1999-03-12,1999,0,-1.993,1,snow,0,3,123.45899999999999
1999-03-13,1999,0,2.151,0,rain,0,3,123.45899999999999
1999-03-14,1999,0,4.991,0,rain,0,3,123.45899999999999
1999-03-15,1999,0,5.998,0,rain,0,3,123.45899999999999
1999-03-16,1999,0,5.179,0,rain,0,3,123.45899999999999
1999-03-17,1999,0,3.445,0,rain,0,3,123.45899999999999
1999-03-18,1999,0,2.009,0,rain,0,3,123.45899999999999
1999-03-19,1999,0,4.663,0,rain,0,3,123.45899999999999
1999-03-20,1999,0,5.712,0,rain,0,3,123.45899999999999
1999-03-21,1999,0,6.249,0,rain,0,3,123.45899999999999
1999-03-22,1999,0,4.4,0,rain,0,3,123.45899999999999
1999-03-23,1999,0,2.754,0,rain,0,3,123.45899999999999
1999-03-24,1999,0,3.733,0,rain,0,3,123.45899999999999
1999-03-25,1999,0,5.84,0,rain,0,3,123.45899999999999
1999-03-26,1999,0,4.923,0,rain,0,3,123.45899999999999
1999-03-27,1999,0,4.031,0,rain,0,3,123.45899999999999
1999-03-28,1999,0,3.268,0,rain,0,3,123.45899999999999
1999-03-29,1999,0,5.199,0,rain,0,3,123.45899999999999
1999-03-30,1999,0,5.477,0,rain,0,3,123.45899999999999
1999-03-31,1999,3.072,3.36,0,rain,0,3,123.45899999999999
1999-04-01,1999,2.423,-3.823,1,snow,2.423,4,0
1999-04-02,1999,17.932,-5.5,1,snow,17.932,4,0
1999-04-03,1999,7.924,-5.81,1,snow,7.924,4,0
1999-04-04,1999,4.47,-4.767,1,snow,4.47,4,0
1999-04-05,1999,0,-2.625,1,snow,0,4,0
1999-04-06,1999,0,2.937,0,rain,0,4,0
1999-04-07,1999,0.372,2.442,0,rain,0,4,0
1999-04-08,1999,0,-0.247,1,snow,0,4,0
1999-04-09,1999,0,-3.613,1,snow,0,4,0
1999-04-10,1999,0,-3.277,1,snow,0,4,0
1999-04-11,1999,0,2.923,0,rain,0,4,0
1999-04-12,1999,0,8.159,0,rain,0,4,0
1999-04-13,1999,0,6.06,0,rain,0,4,0
1999-04-14,1999,0,3.779,0,rain,0,4,0
1999-04-15,1999,0,-0.41,1,snow,0,4,0
1999-04-16,1999,0,-0.758,1,snow,0,4,0
1999-04-17,1999,0,4.173,0,rain,0,4,0
1999-04-18,1999,0,8.178,0,rain,0,4,0
1999-04-19,1999,0,9.958,0,rain,0,4,0
1999-04-20,1999,0,9.221,0,rain,0,4,0
1999-04-21,1999,15.213,4.35,0,rain,0,4,0
1999-04-22,1999,5.4,2.09,0,rain,0,4,0
1999-04-23,1999,0,5.897,0,rain,0,4,0
1999-04-24,1999,20.931,1.894,0,rain,0,4,0
1999-04-25,1999,4.302,0.913,0,rain,0,4,0
1999-04-26,1999,0,5.965,0,rain,0,4,0
1999-04-27,1999,0,8.847,0,rain,0,4,0
1999-04-28,1999,3.089,5.765,0,rain,0,4,0
1999-04-29,1999,1.005,4.162,0,rain,0,4,0
1999-04-30,1999,4.899,3.002,0,rain,0,4,0
1999-05-01,1999,15.015,1.246,0,rain,0,5,0
1999-05-02,1999,0.107,4.627,0,rain,0,5,0
1999-05-03,1999,21.456,1.463,0,rain,0,5,0
1999-05-04,1999,0,-0.194,1,snow,0,5,0
1999-05-05,1999,0,-0.397,1,snow,0,5,0
1999-05-06,1999,0,2.042,0,rain,0,5,0
1999-05-07,1999,0,8.461,0,rain,0,5,0
1999-05-08,1999,0,11.413,0,rain,0,5,0
1999-05-09,1999,0,9.525,0,rain,0,5,0
1999-05-10,1999,0,4.745,0,rain,0,5,0
1999-05-11,1999,0,5.356,0,rain,0,5,0
1999-05-12,1999,0,8.48,0,rain,0,5,0
1999-05-13,1999,0,12.461,0,rain,0,5,0
1999-05-14,1999,0,10.457,0,rain,0,5,0
1999-05-15,1999,0,9.147,0,rain,0,5,0
1999-05-16,1999,0,7.208,0,rain,0,5,0
1999-05-17,1999,0,8.191,0,rain,0,5,0
1999-05-18,1999,0,11.654,0,rain,0,5,0
1999-05-19,1999,0,12.263,0,rain,0,5,0
1999-05-20,1999,0,11.476,0,rain,0,5,0
1999-05-21,1999,0,13.826,0,rain,0,5,0
1999-05-22,1999,0,14.663,0,rain,0,5,0
1999-05-23,1999,5.693,12.556,0,rain,0,5,0
1999-05-24,1999,2.312,9.447,0,rain,0,5,0
1999-05-25,1999,9.886,8.21,0,rain,0,5,0
1999-05-26,1999,1.371,9.435,0,rain,0,5,0
1999-05-27,1999,2.783,11.272,0,rain,0,5,0
1999-05-28,1999,0,12.174,0,rain,0,5,0
1999-05-29,1999,1.471,12.166,0,rain,0,5,0
1999-05-30,1999,0,12.636,0,rain,0,5,0
1999-05-31,1999,0,12.107,0,rain,0,5,0
1999-06-01,1999,0,12.035,0,rain,0,6,0
1999-06-02,1999,0,10.262,0,rain,0,6,0
1999-06-03,1999,0,11.061,0,rain,0,6,0
1999-06-04,1999,0,6.794,0,rain,0,6,0
1999-06-05,1999,0,2.976,0,rain,0,6,0
1999-06-06,1999,0,9.282,0,rain,0,6,0
1999-06-07,1999,0,13.996,0,rain,0,6,0
1999-06-08,1999,0,14.18,0,rain,0,6,0
1999-06-09,1999,0,13.078,0,rain,0,6,0
1999-06-10,1999,0,12.97,0,rain,0,6,0
1999-06-11,1999,0,13.715,0,rain,0,6,0
1999-06-12,1999,0,14.047,0,rain,0,6,0
1999-06-13,1999,0,14.984,0,rain,0,6,0
1999-06-14,1999,0.244,14.257,0,rain,0,6,0
1999-06-15,1999,0,15.248,0,rain,0,6,0
1999-06-16,1999,1.306,15.62,0,rain,0,6,0
1999-06-17,1999,2.144,12.899,0,rain,0,6,0
1999-06-18,1999,0,15.205,0,rain,0,6,0
1999-06-19,1999,0,17.241,0,rain,0,6,0
1999-06-20,1999,10.275,16.312,0,rain,0,6,0
1999-06-21,1999,0.218,15.568,0,rain,0,6,0
1999-06-22,1999,0,16.156,0,rain,0,6,0
1999-06-23,1999,0,17.782,0,rain,0,6,0
1999-06-24,1999,0,18.806,0,rain,0,6,0
1999-06-25,1999,0,18.685,0,rain,0,6,0
1999-06-26,1999,1.034,17.73,0,rain,0,6,0
1999-06-27,1999,0,18.182,0,rain,0,6,0
1999-06-28,1999,0,19.354,0,rain,0,6,0
1999-06-29,1999,0,19.606,0,rain,0,6,0
1999-06-30,1999,0,20.329,0,rain,0,6,0
1999-07-01,1999,0,21.762,0,rain,0,7,0
1999-07-02,1999,5.676,19.436,0,rain,0,7,0
1999-07-03,1999,1.031,18.208,0,rain,0,7,0
1999-07-04,1999,0,18.642,0,rain,0,7,0
1999-07-05,1999,0.627,20.349,0,rain,0,7,0
1999-07-06,1999,0,19.005,0,rain,0,7,0
1999-07-07,1999,2.381,18.276,0,rain,0,7,0
